SPID,SID,PID,Quantity,Price,ShipDate
7750.0,261,666,50,17.58,2012-12-10
7751.0,1093,262,34,452.68,2014-07-29
7752.0,661,340,307,241.27,2013-02-08
7753.0,629,571,67,268.09,2013-12-11
7754.0,1113,227,348,426.0,2013-04-18
7755.0,572,869,149,226.05,2013-12-15
7756.0,792,329,628,469.15,2014-09-30
7757.0,822,429,29,261.42,2012-11-04
7758.0,1148,1152,647,88.02,2013-03-23
7759.0,595,579,69,371.36,2014-09-28
7760.0,489,320,393,158.44,2013-10-01
7761.0,228,996,466,498.44,2013-03-16
7762.0,416,484,44,201.93,2014-11-07
7763.0,1045,372,210,130.42,2014-10-20
7764.0,254,122,315,420.67,2012-03-12
7765.0,315,853,11,104.55,2013-08-10
7766.0,817,819,482,268.14,2014-06-30
7767.0,450,873,10,348.99,2014-09-03
7768.0,404,45,12,54.51,2014-09-06
7769.0,708,82,562,58.29,2012-08-27
7770.0,1174,34,316,56.65,2014-10-16
7771.0,782,306,228,225.97,2012-10-20
7772.0,552,197,287,113.23,2012-06-03
7773.0,827,1040,637,152.64,2014-04-27
7774.0,733,495,27,46.89,2014-08-23
7775.0,1058,1193,315,359.33,2013-01-25
7776.0,780,394,132,244.46,2013-02-22
7777.0,619,1107,495,306.9,2012-04-19
7778.0,335,737,603,96.79,2014-08-15
7779.0,259,92,83,95.61,2014-07-03
7780.0,139,90,409,87.61,2014-07-14
7781.0,429,701,39,474.89,2013-04-09
7782.0,911,626,397,84.65,2012-04-01
7783.0,816,722,161,92.24,2012-05-03
7784.0,385,893,5,76.36,2012-03-20
7785.0,773,1014,42,297.14,2013-01-13
7786.0,607,71,59,278.37,2013-04-01
7787.0,91,706,684,14.18,2015-01-26
7788.0,986,890,237,259.824016013485,2013-05-03
7789.0,442,101,435,480.9,2012-04-11
7790.0,3,937,354,177.32,2013-07-14
7792.0,833,396,515,210.48,2012-01-30
7793.0,54,863,2,160.67,2012-05-20
7794.0,296,12,22,360.07,2013-11-05
7795.0,145,4,341,202.76,2012-10-22
7796.0,43,154,225,111.42,2013-02-27
7797.0,1107,463,11,206.93,2012-12-29
7798.0,869,142,58,414.5,2014-01-28
7799.0,673,999,30,410.68,2013-04-28
7801.0,117,239,25,415.46,2013-09-07
7802.0,1006,299,51,20.15,2012-06-26
7803.0,806,63,4,111.6,2013-09-20
7804.0,575,488,19,240.89,2014-05-21
7805.0,445,970,454,450.74,2014-04-08
7806.0,946,452,616,140.07,2013-05-17
7807.0,797,1198,57,162.24,2014-04-03
7808.0,403,70,45,275.69,2014-02-26
7809.0,916,236,7,390.7,2013-09-29
7810.0,1130,489,357,261.87,2013-02-16
7811.0,941,1049,161,407.64,2014-11-11
7813.0,712,1185,277,183.13,2015-01-18
7814.0,84,521,640,296.25,2012-02-02
7815.0,1043,874,425,372.85,2014-09-16
7816.0,730,646,61,80.86,2015-01-18
7817.0,810,1058,642,261.45,2012-07-23
7818.0,416,574,45,333.44,2013-09-25
7819.0,314,677,241,60.86,2012-11-12
7820.0,617,38,22,183.81,2014-02-24
7821.0,685,724,516,234.8,2015-01-05
7822.0,208,627,315,27.74,2014-03-08
7823.0,440,290,415,279.83,2013-12-05
7824.0,763,335,44,307.55,2014-11-17
7825.0,674,156,310,259.824016013485,2012-01-27
7826.0,325,457,67,135.31,2013-03-05
7827.0,248,855,64,429.04,2012-10-03
7828.0,727,25,572,68.88,2012-07-31
7829.0,568,646,10,244.66,2013-10-25
7830.0,47,556,521,436.52,2013-07-03
7831.0,1017,846,36,76.06,2012-04-21
7832.0,427,245,180,379.92,2012-11-29
7833.0,1083,318,44,201.83,2013-10-04
7834.0,65,121,27,416.21,2012-07-26
7835.0,527,945,554,200.21,2013-11-27
7836.0,29,1064,34,224.44,2013-04-12
7837.0,1008,680,39,153.79,2012-11-19
7838.0,703,195,149,176.52,2012-06-23
7839.0,49,1059,610,486.64,2013-01-16
7840.0,586,340,205,304.31,2013-08-01
7841.0,434,375,24,159.68,2014-03-02
7842.0,368,750,21,464.06,2014-01-10
7843.0,82,1174,38,445.53,2014-01-05
7844.0,552,252,234,186.11,2014-07-10
7845.0,182,220,360,261.4,2012-05-04
7846.0,989,149,61,432.41,2015-01-07
7847.0,750,353,578,36.85,2014-11-13
7848.0,657,376,17,355.56,2013-07-07
7849.0,1019,1197,24,76.36,2014-06-15
7850.0,511,195,382,481.18,2014-02-07
7851.0,220,1134,41,256.15,2013-04-17
7852.0,389,77,29,347.45,2012-04-20
7853.0,855,209,637,152.99,2014-05-23
7854.0,452,401,278,205.81,2013-11-08
7855.0,811,118,43,259.824016013485,2013-01-28
7856.0,982,688,461,221.83,2014-10-10
7857.0,141,1184,530,130.05,2012-03-14
7858.0,257,738,192,279.48,2014-04-27
7859.0,63,141,22,104.24,2012-10-31
7860.0,589,1137,630,85.99,2014-12-06
7861.0,1152,1158,46,81.65,2013-04-12
7862.0,236,344,59,103.44,2012-10-23
7863.0,225,323,564,457.25,2012-03-27
7864.0,472,252,243,21.6,2014-07-13
7865.0,235,952,19,242.69,2014-07-25
7866.0,500,758,22,258.52,2012-02-17
7867.0,347,1116,406,463.4,2013-10-10
7868.0,619,937,24,356.46,2014-01-06
7869.0,434,620,664,93.53,2012-07-12
7870.0,83,957,21,242.47,2014-01-13
7871.0,357,165,393,193.61,2012-10-27
7872.0,158,333,25,451.8,2013-02-14
7873.0,628,620,160,137.61,2012-07-18
7874.0,374,891,34,393.16,2012-03-14
7875.0,154,1106,266,494.45,2013-04-29
7876.0,735,587,66,55.97,2012-07-30
7877.0,127,571,58,302.11,2014-12-02
7878.0,776,633,418,269.18,2012-04-20
7879.0,983,929,365,74.48,2012-10-28
7880.0,694,931,221,201.14,2014-01-03
7881.0,796,3,644,175.66,2012-06-26
7882.0,1058,32,53,84.74,2013-11-29
7883.0,181,14,20,380.01,2012-08-17
7884.0,841,643,508,302.06,2014-02-11
7885.0,1084,333,6,43.44,2013-05-26
7886.0,1126,684,222,210.08,2014-04-18
7887.0,888,431,40,253.13,2012-06-30
7888.0,179,884,299,341.09,2014-04-01
7889.0,475,255,17,240.93,2014-11-30
7890.0,919,248,14,242.83,2014-01-14
7891.0,741,400,572,17.28,2014-07-01
7892.0,111,248,52,441.92,2014-08-04
7893.0,42,248,20,75.61,2014-05-15
7894.0,752,375,41,49.15,2013-12-05
7895.0,38,961,250,247.3,2015-01-10
7896.0,1077,937,29,468.02,2015-01-17
7897.0,768,525,55,393.58,2012-06-30
7898.0,1183,325,346,195.54,2014-02-03
7899.0,721,549,637,370.53,2013-09-05
7900.0,883,792,61,387.64,2012-08-27
7901.0,670,715,6,380.95,2014-08-03
7902.0,468,316,514,228.95,2013-01-24
7904.0,199,80,664,68.18,2013-09-24
7905.0,391,448,457,264.08,2014-05-22
7906.0,330,874,133,487.88,2013-09-16
7907.0,443,607,2,335.66,2012-08-09
7908.0,523,267,67,428.12,2012-03-11
7909.0,1064,86,2,76.74,2014-08-14
7910.0,586,27,39,228.86,2012-07-14
7911.0,1012,1183,55,391.27,2013-01-16
7912.0,47,378,435,51.47,2014-06-22
7913.0,1092,718,36,295.05,2014-03-03
7914.0,712,132,556,419.88,2013-12-11
7915.0,135,446,48,21.93,2014-12-25
7916.0,979,703,18,126.25,2013-07-28
7917.0,1054,1191,38,191.04,2013-10-14
7918.0,876,246,35,89.42,2014-11-05
7919.0,721,474,258,257.41,2014-11-13
7920.0,195,908,406,265.43,2014-06-09
7921.0,870,31,63,417.13,2012-07-20
7922.0,368,824,15,121.2,2013-08-02
7923.0,173,594,377,209.6,2012-09-23
7924.0,523,502,19,356.96,2012-04-07
7925.0,407,1134,55,355.7,2012-08-28
7926.0,459,34,663,410.3,2014-12-21
7928.0,1031,1086,6,383.45,2013-11-19
7929.0,530,156,96,328.62,2012-10-31
7930.0,711,878,43,138.93,2012-01-21
7931.0,178,431,50,339.65,2014-04-24
7932.0,662,553,335,394.66,2012-04-06
7934.0,787,439,16,421.38,2012-10-23
7935.0,795,625,574,491.97,2014-05-23
7936.0,626,1069,6,255.25,2012-04-04
7937.0,1012,582,59,398.71,2012-09-30
7938.0,622,1106,111,24.91,2012-10-02
7939.0,333,871,41,399.51,2013-09-08
7940.0,1095,322,271,192.42,2015-01-25
7941.0,376,101,504,222.69,2014-10-15
7942.0,248,529,69,314.97,2012-08-31
7943.0,197,355,562,387.02,2013-04-18
7944.0,349,510,26,279.1,2012-01-02
7945.0,848,878,49,96.52,2012-02-16
7946.0,411,516,152,16.96,2014-05-27
7947.0,315,615,33,99.99,2014-02-25
7948.0,825,901,133,306.71,2014-01-14
7949.0,83,2,378,452.14,2012-02-26
7950.0,876,564,16,232.12,2012-12-03
7951.0,679,261,405,231.27,2012-08-08
7952.0,910,301,63,461.73,2012-02-24
7953.0,87,177,479,398.1,2013-11-13
7954.0,76,1081,232,258.85,2013-09-02
7955.0,252,1137,299,304.3,2014-11-15
7957.0,21,1149,60,386.4,2012-05-09
7958.0,1054,554,566,276.09,2015-01-11
7959.0,613,277,148,147.51,2014-03-01
7960.0,450,489,124,262.16,2012-01-15
7961.0,192,152,58,445.71,2012-03-06
7962.0,887,214,10,29.46,2014-03-31
7963.0,1000,139,15,33.6,2014-09-21
7964.0,655,1068,147,468.71,2012-03-17
7965.0,1080,765,5,233.96,2013-10-26
7966.0,1094,1032,26,493.22,2014-12-20
7967.0,1128,842,496,244.76,2014-01-13
7968.0,694,41,99,490.72,2012-12-29
7969.0,1156,806,10,292.6,2013-06-08
7970.0,1012,659,1,254.14,2014-12-19
7971.0,546,834,122,483.21,2012-07-02
7972.0,954,8,50,425.22,2013-02-21
7973.0,867,1185,167,25.29,2014-02-25
7974.0,537,1117,10,220.58,2013-11-20
7975.0,1120,313,42,41.29,2013-04-24
7976.0,152,342,8,90.49,2012-08-11
7977.0,760,989,46,17.83,2014-10-27
7978.0,231,888,39,400.11,2013-06-07
7979.0,19,1013,324,391.27,2012-02-08
7980.0,743,466,340,106.91,2014-07-17
7981.0,1168,754,335,272.06,2012-11-12
7982.0,1079,387,554,86.36,2013-06-10
7983.0,540,635,21,391.72,2012-09-05
7984.0,187,590,69,446.46,2013-10-16
7985.0,54,149,116,152.62,2014-05-22
7986.0,217,823,6,138.05,2014-09-15
7987.0,1054,20,675,378.32,2012-07-30
7988.0,504,328,29,90.19,2013-01-04
7989.0,228,911,63,311.08,2012-08-13
7990.0,1041,1037,15,327.64,2014-06-13
7991.0,766,448,376,287.95,2013-08-26
7992.0,745,582,61,303.89,2013-01-04
7993.0,531,788,440,197.67,2012-03-09
7994.0,90,901,245,33.86,2013-12-04
7995.0,1030,971,7,175.28,2012-11-23
7996.0,967,517,303,227.45,2013-08-25
7997.0,608,1055,13,270.6,2013-01-30
7998.0,1017,1023,8,307.38,2014-10-28
7999.0,1098,158,46,116.27,2012-04-08
8000.0,382,641,190,479.28,2013-07-06
8001.0,431,421,12,259.824016013485,2012-06-25
8002.0,46,299,10,149.54,2013-01-20
8003.0,314,461,17,259.824016013485,2013-12-31
8004.0,676,251,6,183.72,2013-05-05
8005.0,1051,983,46,246.24,2012-09-23
8006.0,115,632,12,476.93,2012-05-27
8007.0,500,1110,41,459.2,2012-04-26
8008.0,1027,449,288,437.78,2014-11-22
8009.0,178,725,484,235.06,2013-04-15
8010.0,966,534,53,105.81,2013-06-22
8011.0,287,136,69,416.86,2012-03-01
8012.0,496,395,9,289.56,2013-08-01
8013.0,385,114,136,192.35,2014-04-26
8014.0,934,611,251,227.44,2013-01-08
8015.0,380,347,70,141.13,2012-10-01
8016.0,1055,515,313,169.55,2012-07-31
8017.0,334,921,385,423.75,2012-10-07
8019.0,59,467,630,383.08,2012-03-05
8020.0,135,348,276,244.94,2012-03-08
8021.0,480,187,5,269.67,2014-03-08
8022.0,338,228,324,309.6,2015-01-29
8023.0,1014,478,2,172.95,2012-05-26
8024.0,960,361,673,186.22,2013-01-23
8025.0,513,141,65,17.61,2014-05-28
8026.0,346,237,41,310.34,2012-06-13
8027.0,658,777,182,180.55,2013-12-23
8028.0,521,83,658,58.85,2014-01-20
8029.0,1136,151,19,47.48,2014-01-08
8030.0,20,636,230,456.39,2012-05-31
8031.0,810,977,1,152.65,2015-01-31
8032.0,934,891,14,169.85,2012-10-04
8033.0,306,487,64,266.72,2014-05-18
8034.0,643,1144,25,145.01,2012-07-03
8035.0,442,838,47,132.68,2013-11-29
8036.0,1149,1023,27,207.88,2012-04-01
8037.0,1162,652,256,324.72,2014-07-19
8038.0,448,432,684,354.81,2014-05-23
8039.0,723,214,18,184.41,2014-04-26
8040.0,273,813,54,182.61,2012-06-08
8041.0,658,1130,325,457.49,2014-02-23
8042.0,683,128,429,30.97,2013-04-07
8043.0,286,852,31,30.25,2013-03-30
8044.0,976,1165,17,27.94,2013-12-20
8045.0,653,250,449,244.2,2013-08-14
8046.0,100,614,36,191.3,2012-07-29
8047.0,230,812,314,83.53,2014-03-25
8048.0,545,457,269,17.41,2012-01-11
8049.0,1157,266,178,315.91,2013-05-25
8050.0,157,181,163,280.51,2014-06-14
8051.0,372,775,47,259.01,2012-07-27
8052.0,1016,545,378,32.96,2014-11-06
8053.0,1118,781,21,436.34,2013-04-30
8054.0,77,491,49,351.13,2013-02-10
8055.0,512,785,251,162.75,2014-10-19
8056.0,482,82,16,420.97,2012-08-07
8057.0,772,56,69,377.45,2012-04-17
8058.0,1156,343,40,226.52,2012-05-20
8059.0,604,601,642,160.37,2012-02-20
8060.0,476,525,61,52.76,2014-04-06
8061.0,697,361,541,224.55,2013-05-08
8062.0,1123,767,60,123.51,2012-06-19
8063.0,916,53,521,172.97,2012-05-25
8064.0,433,324,70,131.31,2013-08-28
8066.0,736,804,266,266.94,2013-10-23
8067.0,495,1009,27,283.87,2014-04-14
8068.0,844,31,51,419.93,2012-05-22
8069.0,9,83,551,479.02,2013-04-24
8070.0,476,794,343,24.46,2012-06-27
8071.0,317,747,2,490.41,2015-01-22
8072.0,391,23,14,64.6,2014-08-07
8073.0,494,870,6,456.38,2012-09-18
8074.0,649,606,55,427.03,2013-06-15
8075.0,1060,1038,29,71.72,2013-05-26
8076.0,481,1014,65,239.66,2014-07-30
8077.0,366,1045,668,321.71,2013-03-18
8078.0,963,1156,24,23.62,2013-08-01
8079.0,411,43,46,284.28,2014-05-06
8080.0,373,1003,19,415.21,2013-05-24
8081.0,85,805,395,388.67,2013-01-08
8082.0,782,369,658,103.19,2014-08-27
8083.0,342,800,249,463.35,2014-02-10
8084.0,326,1089,70,254.15,2013-10-22
8085.0,451,25,378,139.79,2012-06-24
8086.0,206,989,52,497.86,2013-10-16
8087.0,383,607,27,227.7,2012-08-09
8088.0,56,628,433,308.92,2014-10-07
8089.0,427,305,473,20.97,2013-03-06
8090.0,332,966,17,335.3,2014-03-16
8091.0,317,94,57,296.78,2013-12-31
8092.0,241,1022,44,343.94,2012-08-26
8093.0,445,969,292,436.66,2012-04-20
8094.0,313,989,34,101.05,2012-11-10
8095.0,986,641,640,303.25,2014-04-17
8096.0,656,248,4,146.84,2014-02-21
8097.0,528,490,291,263.18,2013-12-02
8098.0,1012,22,47,24.28,2012-04-15
8099.0,168,861,41,108.44,2014-06-30
8100.0,737,808,67,464.75,2012-01-04
8101.0,296,175,20,395.66,2013-01-30
8102.0,364,961,149,239.4,2014-12-02
8103.0,876,642,430,259.824016013485,2012-09-08
8104.0,38,753,533,283.38,2014-07-27
8105.0,119,790,13,328.59,2013-10-30
8106.0,654,866,98,95.24,2013-01-24
8107.0,97,774,11,186.95,2012-03-29
8108.0,841,1180,687,431.96,2013-08-12
8109.0,568,1058,647,383.13,2013-01-19
8110.0,552,6,8,472.07,2012-11-10
8111.0,989,220,110,336.72,2013-01-10
8112.0,183,662,63,294.15,2012-03-03
8113.0,504,63,10,406.1,2013-03-21
8114.0,1040,840,60,169.32,2014-10-02
8115.0,1162,770,439,385.62,2014-11-08
8116.0,973,1178,505,222.03,2012-08-31
8117.0,668,200,7,349.87,2014-11-07
8118.0,543,311,21,347.54,2012-07-01
8119.0,671,69,117,262.6,2015-01-25
8120.0,214,344,32,280.11,2013-07-25
8121.0,313,674,33,455.39,2015-02-03
8122.0,888,650,13,267.49,2013-01-07
8123.0,208,178,112,398.26,2014-02-02
8124.0,728,1019,35,43.31,2013-10-31
8125.0,87,1188,160,169.17,2013-05-04
8126.0,1125,478,39,460.52,2012-06-11
8127.0,202,506,15,15.18,2014-09-19
8128.0,967,2,35,90.94,2014-04-25
8129.0,1181,578,187,259.824016013485,2013-01-11
8130.0,20,368,615,339.6,2013-12-06
8131.0,670,228,339,354.92,2014-12-16
8132.0,587,721,348,446.96,2014-09-15
8133.0,819,597,316,91.47,2013-05-02
8134.0,538,570,383,259.824016013485,2014-01-03
8135.0,668,859,68,78.81,2014-04-29
8136.0,570,882,477,224.98,2013-06-05
8137.0,79,531,111,435.3,2012-02-02
8138.0,1096,607,5,381.38,2014-11-08
8139.0,1198,60,442,472.15,2012-12-23
8140.0,545,766,62,299.44,2013-05-31
8141.0,668,610,694,439.31,2014-08-26
8142.0,46,298,314,431.7,2012-03-08
8143.0,424,724,553,447.34,2013-10-17
8144.0,476,774,21,365.66,2013-11-17
8146.0,524,129,347,477.8,2012-05-19
8147.0,70,753,303,100.21,2012-09-20
8148.0,958,681,193,430.14,2012-03-22
8149.0,312,802,549,208.41,2015-02-04
8150.0,1050,1192,69,216.27,2012-11-16
8151.0,773,312,39,204.84,2013-09-08
8152.0,46,606,29,407.6,2012-10-11
8153.0,35,335,61,355.26,2013-11-27
8154.0,248,208,696,470.55,2014-04-27
8155.0,128,820,686,61.67,2013-03-21
8156.0,675,203,51,188.68,2014-08-04
8157.0,1003,576,223,236.98,2012-06-16
8158.0,980,1006,36,386.06,2013-05-07
8159.0,903,599,31,115.2,2013-02-05
8160.0,788,136,36,208.52,2014-10-02
8161.0,228,123,16,91.63,2012-05-25
8162.0,1075,374,12,241.04,2014-11-12
8163.0,751,1072,615,481.03,2013-01-11
8164.0,81,262,22,93.67,2012-06-13
8165.0,1079,737,519,499.79,2013-02-02
8166.0,1189,33,388,100.78,2012-06-23
8167.0,959,289,564,82.17,2013-12-24
8168.0,155,711,12,259.07,2014-09-10
8169.0,477,271,53,33.35,2015-01-10
8170.0,1015,595,397,498.38,2012-02-06
8171.0,832,654,48,490.47,2014-03-22
8172.0,1095,297,64,215.93,2012-10-05
8173.0,792,778,443,160.44,2014-04-14
8174.0,7,634,529,130.56,2012-05-13
8175.0,365,85,654,69.62,2012-04-03
8176.0,1125,78,2,374.58,2014-04-03
8177.0,374,676,153,19.47,2012-06-10
8178.0,1048,737,35,428.74,2012-07-06
8179.0,427,312,25,496.34,2014-10-27
8180.0,847,681,386,194.72,2012-01-21
8181.0,1089,161,220,424.61,2013-12-08
8182.0,718,804,463,229.6,2013-11-09
8183.0,320,1085,37,495.08,2013-03-24
8184.0,776,78,38,372.47,2012-04-19
8185.0,343,672,440,404.31,2014-06-16
8186.0,853,1136,8,346.31,2012-10-10
8187.0,457,463,56,175.23,2014-10-28
8188.0,974,292,593,307.42,2013-10-17
8189.0,364,64,63,428.72,2013-11-22
8190.0,896,1044,96,321.57,2013-12-01
8191.0,264,635,9,44.73,2014-03-12
8192.0,990,268,106,260.27,2013-03-24
8193.0,242,141,63,195.33,2012-09-12
8194.0,767,1028,165,15.68,2013-01-26
8195.0,687,1011,450,427.55,2014-10-03
8196.0,211,756,690,185.08,2013-05-24
8197.0,356,1168,672,294.28,2014-04-02
8198.0,756,1082,327,13.78,2014-06-13
8199.0,321,1053,50,257.27,2013-08-28
8200.0,1199,408,14,90.45,2013-10-21
8201.0,570,708,323,18.57,2013-09-04
8202.0,243,752,309,187.74,2014-05-03
8203.0,473,576,215,497.83,2014-03-10
8204.0,339,541,36,287.28,2012-05-15
8205.0,483,842,186,22.83,2012-01-14
8206.0,90,1015,26,187.11,2013-06-03
8207.0,188,880,502,264.1,2015-01-25
8208.0,536,1129,254,428.72,2014-02-15
8209.0,256,1174,42,478.33,2012-12-04
8210.0,668,784,682,295.26,2014-10-15
8211.0,1077,515,364,203.07,2012-11-25
8212.0,964,419,20,102.15,2013-02-07
8213.0,587,744,2,292.35,2014-02-05
8214.0,1193,872,51,404.91,2014-07-23
8215.0,1086,605,21,389.55,2014-02-13
8216.0,1079,1145,112,74.96,2014-03-07
8217.0,733,396,211,47.75,2012-03-30
8218.0,704,330,517,454.19,2012-11-06
8219.0,35,237,34,160.54,2012-05-15
8220.0,16,731,50,14.98,2012-10-01
8221.0,666,826,691,391.16,2013-03-02
8222.0,103,667,20,312.27,2014-12-16
8223.0,958,632,43,141.02,2013-12-23
8224.0,1166,532,106,172.75,2014-06-05
8225.0,889,680,27,290.94,2013-08-15
8226.0,400,894,43,340.12,2014-11-26
8227.0,45,858,309,320.66,2014-06-24
8228.0,312,125,29,190.29,2014-08-25
8229.0,950,321,691,294.88,2014-09-20
8230.0,1108,513,547,262.11,2012-06-27
8231.0,157,1022,51,246.51,2013-06-08
8232.0,269,949,312,387.71,2012-11-10
8233.0,517,242,588,85.78,2014-03-03
8234.0,871,1028,41,488.61,2013-12-31
8235.0,149,822,5,24.88,2013-09-26
8236.0,29,1045,373,226.65,2015-01-16
8237.0,98,1065,398,166.78,2014-02-02
8238.0,986,765,30,443.13,2013-08-20
8239.0,376,369,550,267.28,2014-05-01
8240.0,194,556,357,243.23,2012-11-17
8241.0,1014,273,38,304.16,2014-06-17
8242.0,407,1162,263,318.99,2014-02-23
8243.0,780,571,6,93.77,2014-02-18
8244.0,19,65,462,431.82,2013-07-08
8245.0,809,355,466,468.29,2013-09-10
8246.0,780,498,22,106.83,2012-12-06
8247.0,375,750,16,189.56,2014-04-12
8248.0,1043,777,311,48.07,2014-05-26
8249.0,944,655,25,76.54,2012-03-29
8250.0,295,380,67,313.73,2012-05-03
8251.0,990,997,412,335.51,2014-03-23
8252.0,225,415,16,362.1,2013-08-17
8253.0,520,535,12,145.02,2013-11-07
8254.0,726,81,158,348.06,2013-06-06
8255.0,1000,1138,58,114.39,2012-05-03
8256.0,775,946,38,427.92,2012-11-04
8257.0,1075,376,4,125.52,2013-07-20
8258.0,416,205,41,158.01,2012-08-08
8259.0,439,90,92,299.23,2013-01-30
8260.0,584,954,134,76.05,2014-07-07
8261.0,1100,383,54,482.84,2013-02-17
8262.0,586,1198,8,233.11,2012-12-06
8263.0,774,878,32,151.76,2013-12-02
8264.0,1097,431,43,66.2,2014-08-07
8265.0,987,430,43,335.47,2013-01-22
8266.0,831,302,44,297.31,2013-03-25
8267.0,118,666,231,135.76,2012-07-07
8268.0,124,353,98,78.92,2012-08-02
8269.0,432,242,114,145.05,2015-01-05
8270.0,1189,440,70,255.17,2012-04-24
8271.0,484,119,41,93.36,2014-06-06
8272.0,662,27,38,398.63,2013-01-24
8273.0,284,899,13,74.01,2014-11-22
8274.0,898,1174,8,225.24,2012-01-27
8275.0,953,859,65,463.66,2013-04-24
8276.0,710,551,65,219.75,2012-12-15
8277.0,242,649,401,450.91,2014-10-05
8278.0,166,209,480,496.87,2014-04-13
8279.0,432,251,43,417.72,2013-08-04
8280.0,58,1182,69,492.91,2012-03-28
8281.0,892,783,6,53.03,2013-11-06
8282.0,733,546,312,197.86,2013-01-01
8283.0,653,1054,57,455.08,2012-05-05
8284.0,522,445,21,346.32,2013-03-04
8285.0,362,711,4,479.3,2012-02-18
8286.0,380,510,62,275.46,2012-11-21
8287.0,329,432,397,296.75,2014-10-10
8288.0,63,727,12,186.46,2012-11-16
8289.0,389,383,32,412.09,2013-10-29
8290.0,522,340,227,193.1,2014-12-08
8291.0,1166,1195,12,179.04,2012-07-10
8292.0,30,220,200,50.91,2013-12-09
8293.0,1011,409,379,292.71,2013-04-30
8294.0,564,646,52,447.34,2012-01-07
8295.0,1186,968,33,61.73,2012-07-01
8296.0,305,1147,52,471.33,2014-08-04
8297.0,412,594,134,122.76,2012-12-12
8298.0,714,47,39,205.76,2012-09-28
8299.0,1163,1066,569,435.49,2013-09-02
8300.0,930,462,50,297.58,2013-12-28
8301.0,918,1155,144,374.7,2014-02-25
8302.0,501,698,44,404.96,2012-05-03
8303.0,619,589,37,336.1,2012-10-20
8304.0,858,182,6,490.96,2014-06-01
8305.0,819,639,36,102.79,2013-06-05
8306.0,139,373,478,236.35,2012-06-11
8307.0,554,630,10,343.89,2014-07-26
8308.0,448,758,8,259.824016013485,2014-12-17
8309.0,762,658,352,138.09,2014-05-22
8310.0,1184,74,684,440.03,2013-09-03
8311.0,995,627,345,341.93,2014-07-02
8312.0,50,686,11,307.0,2014-09-18
8313.0,1008,173,18,50.1,2013-05-23
8315.0,439,107,25,234.86,2012-08-07
8316.0,58,607,2,160.7,2012-12-02
8317.0,655,218,238,62.77,2012-07-03
8318.0,899,1104,379,446.72,2013-02-22
8319.0,6,976,59,472.95,2014-06-27
8320.0,177,357,244,413.41,2014-09-08
8321.0,1053,455,44,27.67,2015-01-27
8322.0,847,1177,273,259.824016013485,2012-08-01
8323.0,51,597,343,138.53,2014-11-19
8324.0,547,64,358,386.65,2013-10-27
8326.0,909,759,38,162.34,2012-10-23
8327.0,430,1008,184,429.09,2012-01-18
8328.0,90,276,693,331.77,2014-02-26
8329.0,567,870,66,188.11,2013-10-14
8330.0,393,708,420,360.93,2014-07-20
8332.0,1102,668,326,311.53,2012-09-26
8333.0,528,888,51,22.15,2014-02-16
8334.0,799,39,16,380.74,2013-01-29
8335.0,811,1165,31,212.48,2012-09-09
8336.0,610,528,595,259.824016013485,2014-03-28
8337.0,926,831,70,410.59,2013-12-09
8338.0,952,785,285,83.29,2013-12-25
8339.0,43,764,4,48.19,2013-06-08
8340.0,708,315,46,16.63,2012-01-31
8341.0,771,345,523,384.59,2013-06-21
8342.0,1032,1123,406,191.6,2012-05-25
8343.0,887,311,58,481.31,2012-05-09
8344.0,576,178,264,416.72,2013-07-23
8345.0,140,958,9,434.02,2014-06-26
8346.0,302,668,121,442.7,2012-01-21
8347.0,466,444,422,213.4,2014-01-10
8348.0,342,924,387,245.96,2012-07-19
8349.0,816,686,2,288.08,2012-05-07
8350.0,886,278,50,91.78,2014-04-17
8352.0,827,698,185,222.75,2012-04-23
8353.0,47,285,42,41.03,2014-01-17
8354.0,469,116,481,259.824016013485,2012-04-25
8355.0,543,1012,311,444.95,2014-01-01
8356.0,107,1050,665,393.49,2013-02-08
8357.0,772,1164,688,372.88,2012-12-01
8358.0,366,125,44,300.48,2012-03-25
8359.0,566,970,183,303.19,2012-11-09
8360.0,986,223,56,46.6,2012-12-21
8361.0,1032,835,491,498.51,2015-01-09
8363.0,924,427,8,462.8,2012-07-17
8364.0,719,1062,60,251.24,2015-01-13
8365.0,617,882,425,252.51,2014-09-15
8366.0,156,406,64,475.01,2014-10-15
8367.0,509,419,228,350.33,2013-07-16
8368.0,1179,157,47,127.62,2015-01-27
8369.0,1064,815,28,244.35,2012-08-14
8370.0,1186,772,664,499.76,2013-02-27
8371.0,752,238,55,401.6,2012-05-03
8372.0,1012,971,36,56.01,2013-11-03
8373.0,86,724,247,490.76,2015-01-18
8374.0,127,450,27,495.09,2014-01-26
8375.0,1102,1115,52,77.03,2013-01-05
8376.0,127,121,200,289.17,2015-01-15
